time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-11-13T15:47:56.709Z,36.5196,70.8494,224.206,4.9,mb,88,65,2.086,0.63,us,us7000nrj9,2024-11-13T17:21:31.226Z,"38 km S of Jurm, Afghanistan",earthquake,7.4,6.859,0.044,163,reviewed,us,us
2024-11-13T12:22:13.470Z,19.335166666667,-155.1315,6.53,3.13,ml,59,118,0.0491,0.11,hv,hv74529447,2024-11-14T12:23:37.574Z,"14 km S of Fern Forest, Hawaii",earthquake,0.29,0.28,0.28468267633528,43,reviewed,hv,hv
2024-11-13T12:16:23.746Z,-28.741,-67.7268,159.151,4.3,mb,18,145,2.406,0.68,us,us7000nriz,2024-11-13T13:52:09.040Z,"46 km E of Vinchina, Argentina",earthquake,11.05,5.607,0.201,7,reviewed,us,us
2024-11-13T11:40:27.127Z,56.048,-149.1221,10,3.6,ml,74,195,2.574,0.81,us,us7000nriv,2024-11-13T19:09:42.518Z,"259 km SE of Chiniak, Alaska",earthquake,9.33,2.007,0.051,50,reviewed,us,us
2024-11-13T11:36:04.385Z,-2.9867,127.8683,64.386,4.2,mb,17,88,2.541,1.18,us,us7000nriu,2024-11-13T12:02:38.040Z,"85 km NNW of Ambon, Indonesia",earthquake,5.02,9.625,0.175,9,reviewed,us,us
2024-11-13T10:46:55.883Z,55.6123,-152.0073,19.8,2.7,ml,,,,0.87,ak,ak024em34u2s,2024-11-13T19:05:23.639Z,"194 km SSE of Old Harbor, Alaska",earthquake,,5.8,,,reviewed,ak,ak
2024-11-13T10:20:35.465Z,13.8815,145.768,76.518,4.6,mb,30,140,0.921,0.81,us,us7000nrir,2024-11-13T10:54:34.608Z,"102 km ENE of Yigo Village, Guam",earthquake,5.93,8.814,0.109,25,reviewed,us,us
2024-11-13T10:06:21.861Z,36.5278,71.2041,125.016,4.1,mb,17,188,2.256,1.03,us,us7000nril,2024-11-13T10:23:40.040Z,"34 km WSW of Ashkāsham, Afghanistan",earthquake,10.62,13.905,0.234,5,reviewed,us,us
2024-11-13T10:00:48.990Z,63.2167,-150.7526,122.9,2.6,ml,,,,0.52,ak,ak024em2ust9,2024-11-13T10:13:13.040Z,"60 km SE of Denali National Park, Alaska",earthquake,,1,,,automatic,ak,ak
2024-11-13T09:32:42.697Z,51.8323,-178.6652,96.9,2.5,ml,,,,0.35,ak,ak024em2g7nx,2024-11-13T18:57:47.743Z,"140 km W of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2024-11-13T09:23:52.478Z,-23.1531,-69.4005,75.964,3.9,mb,14,80,0.472,0.71,us,us7000nrih,2024-11-13T10:10:28.040Z,"91 km SSW of Calama, Chile",earthquake,5.94,5.472,0.209,6,reviewed,us,us
2024-11-13T09:07:03.162Z,60.9448,-147.3606,16.2,4.5,ml,,,,0.56,ak,ak024em2arnr,2024-11-15T08:15:17.656Z,"38 km WNW of Tatitlek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2024-11-13T07:24:52.960Z,18.961166666667,-66.507666666667,12.18,3.19,md,13,277,0.6536,0.26,pr,pr71465558,2024-11-13T07:38:26.930Z,"55 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.53,2.31,0.14071418011452,9,reviewed,pr,pr
2024-11-13T07:02:08.502Z,34.9247,139.9946,97.178,4.4,mb,27,130,1.811,0.57,us,us7000nria,2024-11-15T14:52:38.700Z,"12 km S of Wada, Japan",earthquake,4.69,8.574,0.17,11,reviewed,us,us
2024-11-13T06:38:51.700Z,17.988,-66.8715,10.94,2.91,md,23,62,0.01484,0.19,pr,pr71465548,2024-11-13T07:00:52.040Z,"2 km ENE of Maria Antonia, Puerto Rico",earthquake,0.4,0.44,0.12551653055367,8,reviewed,pr,pr
2024-11-13T06:26:04.097Z,12.9147,-90.8552,10,4.3,mb,34,173,1.435,0.99,us,us7000nri0,2024-11-13T07:39:19.040Z,"112 km S of Puerto San José, Guatemala",earthquake,5.39,1.67,0.096,31,reviewed,us,us
2024-11-13T05:52:53.270Z,19.014833333333,-66.4895,25.18,3.24,md,10,289,0.7027,0.14,pr,pr71465543,2024-11-13T06:08:58.090Z,"61 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.86,9.26,0.028157403371061,5,reviewed,pr,pr
2024-11-13T05:22:31.935Z,44.3553,-115.4971,5,2.5,ml,27,59,0.53,0.84,us,us7000nrj7,2024-11-14T06:09:12.040Z,"31 km NNE of Lowman, Idaho",earthquake,1.35,1.894,0.057,40,reviewed,us,us
2024-11-13T05:21:50.863Z,-22.4052,170.9887,10,4.8,mb,28,200,3.282,0.87,us,us7000nrhs,2024-11-13T12:03:34.376Z,"southeast of the Loyalty Islands",earthquake,12.15,1.96,0.118,22,reviewed,us,us
2024-11-13T05:21:32.130Z,36.36216667,-97.1075,7.71,2.75,ml,97,21,0,0.23,ok,ok2024whpc,2024-11-14T16:11:51.195Z,"11 km NW of Morrison, Oklahoma",earthquake,,0.3,0.28,40,reviewed,ok,ok
2024-11-13T05:13:20.699Z,36.5438,71.1536,220.721,5.1,mb,55,62,2.218,0.65,us,us7000nrhn,2024-11-15T14:58:47.679Z,"37 km WSW of Ashkāsham, Afghanistan",earthquake,8.02,9.774,0.074,59,reviewed,us,us
2024-11-13T04:28:42.510Z,-4.4272,149.9113,524.163,4.3,mb,54,42,2.258,0.67,us,us7000nrhg,2024-11-15T00:49:28.040Z,"126 km NNW of Kimbe, Papua New Guinea",earthquake,11.64,6.85,0.057,89,reviewed,us,us
2024-11-13T04:15:08.174Z,29.6985,92.2414,10,4.5,mb,30,116,6.398,0.6,us,us7000nrhe,2024-11-15T00:31:54.040Z,"110 km E of Lhasa, China",earthquake,6.62,1.915,0.102,28,reviewed,us,us
2024-11-13T03:28:11.573Z,-29.0355,-71.7274,10,4.2,mwr,25,198,0.9,0.7,us,us7000nrh8,2024-11-14T23:27:16.040Z,"106 km NNW of La Serena, Chile",earthquake,2.77,1.963,0.052,36,reviewed,us,us
2024-11-13T01:41:08.664Z,-8.2407,107.8641,88.635,4.9,mb,56,80,0.802,0.65,us,us7000nrgq,2024-11-14T21:43:59.528Z,"102 km SSW of Singaparna, Indonesia",earthquake,6.86,6.391,0.063,80,reviewed,us,us
2024-11-13T01:29:31.011Z,-58.7095,-24.8565,19.525,5.1,mb,69,51,19.257,0.57,us,us7000nrgn,2024-11-13T05:51:05.040Z,"South Sandwich Islands region",earthquake,12.02,3.797,0.065,78,reviewed,us,us
2024-11-13T01:24:27.777Z,35.9059,140.4461,67.714,4.4,mb,24,153,1.917,0.48,us,us7000nrgm,2024-11-13T05:47:21.537Z,"4 km E of Kōzaki, Japan",earthquake,9.22,8.432,0.15,13,reviewed,us,us
2024-11-13T00:49:32.213Z,65.8983,-150.8049,16.3,2.9,ml,,,,0.71,ak,ak024elx6xl9,2024-11-13T20:07:09.850Z,"52 km NW of Rampart, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2024-11-13T00:18:23.014Z,16.2346,-98.4411,12.648,5,mww,40,180,1.326,0.75,us,us7000nrgf,2024-11-15T15:12:35.156Z,"11 km S of Santiago Tepextla, Mexico",earthquake,10.04,3.809,0.059,28,reviewed,us,us
2024-11-13T00:07:36.477Z,53.1188,159.4094,65.189,4.5,mb,31,136,0.468,0.82,us,us7000nrge,2024-11-13T00:34:31.040Z,"52 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,12.88,8.514,0.106,26,reviewed,us,us
2024-11-12T23:41:13.180Z,19.095333333333,-64.799333333333,23.01,3.36,md,6,297,0.6927,0.17,pr,pr71465518,2024-11-13T00:03:48.140Z,"84 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.37,16.07,0.16240385436144,6,reviewed,pr,pr
2024-11-12T23:06:41.658Z,-27.6368,-72.0469,33.976,4.3,mb,35,199,1.03,1.02,us,us7000nrg2,2024-11-17T03:16:50.040Z,"163 km NW of Vallenar, Chile",earthquake,5.81,10.15,0.217,6,reviewed,us,us
2024-11-12T22:14:17.600Z,17.9953,-67.0365,5,3.36,md,23,94,0.027,0.12,pr,pr2024317001,2024-11-13T10:53:01.069Z,"2 km NNE of La Parguera, Puerto Rico",earthquake,0.5,0.49,0.14,21,reviewed,pr,pr
2024-11-12T22:05:06.861Z,32.757,-100.636,8.1787,2.5,ml,17,80,0.1,0.1,tx,tx2024whar,2024-11-17T03:20:40.040Z,"17 km NE of Hermleigh, Texas",earthquake,0.73766584754527,1.4503198825519,0.1,27,reviewed,tx,tx
2024-11-12T21:51:24.814Z,-7.5056,125.3378,384.736,4.1,mb,27,76,3.269,0.69,us,us7000nrft,2024-11-12T22:12:38.040Z,"119 km NNW of Dili, Timor Leste",earthquake,10.85,1.357,0.117,20,reviewed,us,us
2024-11-12T19:38:52.013Z,56.2522,-158.9693,87.5,2.8,ml,,,,0.35,ak,ak024ekkwi9d,2024-11-12T21:44:33.040Z,"12 km W of Chignik Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-12T16:08:42.283Z,-1.3545,-13.2325,10,5.4,mb,298,30,6.63,0.55,us,us7000nrcp,2024-11-14T16:38:28.718Z,"north of Ascension Island",earthquake,8.74,1.776,0.034,305,reviewed,us,us
2024-11-12T15:26:13.083Z,52.3087,176.3873,114.08,4.1,mb,112,89,1.354,0.75,us,us7000nrck,2024-11-12T19:44:07.040Z,"225 km ESE of Attu Station, Alaska",earthquake,8.14,6.597,0.053,107,reviewed,us,us
2024-11-12T14:31:59.248Z,-4.6006,152.4987,87.552,5.3,mww,221,21,0.526,0.79,us,us7000nrci,2024-11-14T17:54:53.035Z,"38 km SE of Kokopo, Papua New Guinea",earthquake,7.35,4.26,0.098,10,reviewed,us,us
2024-11-12T13:48:50.344Z,36.3155,141.2801,38.636,4.5,mb,58,137,2.487,0.53,us,us7000nrcd,2024-11-12T17:19:14.040Z,"62 km E of Ōarai, Japan",earthquake,9.05,7.721,0.079,50,reviewed,us,us
2024-11-12T09:24:26.883Z,0.5833,126.1828,17.81,5.2,mww,81,46,1.198,1.1,us,us7000nrbx,2024-11-12T09:39:46.040Z,"135 km W of Ternate, Indonesia",earthquake,6.71,4.353,0.086,13,reviewed,us,us
2024-11-12T08:35:28.963Z,-0.2156,-79.266,82.48,2.6,ml,7,258,0.673,0.86,us,us7000nrbw,2024-11-12T09:03:13.040Z,"10 km WNW of Santo Domingo de los Colorados, Ecuador",earthquake,7.22,12.624,0.091,16,reviewed,us,us
2024-11-12T08:30:35.144Z,27.3495,88.3392,10,4.4,mb,40,145,2.753,0.83,us,us7000nrbv,2024-11-15T15:14:53.569Z,"10 km NE of Gyalshing, India",earthquake,10.06,1.922,0.098,30,reviewed,us,us
2024-11-12T08:13:20.377Z,37.5859,135.4869,358.97,4.4,mb,97,56,2.408,0.72,us,us7000nrbt,2024-11-12T08:49:19.040Z,"131 km WNW of Anamizu, Japan",earthquake,7.57,3.966,0.041,172,reviewed,us,us
2024-11-12T06:26:32.196Z,-3.2155,123.4697,10.169,4.6,mb,31,89,2.269,0.72,us,us7000nrbp,2024-11-12T08:07:35.040Z,"135 km NE of Kendari, Indonesia",earthquake,3.95,5.13,0.128,18,reviewed,us,us
2024-11-12T05:59:44.532Z,-3.2606,123.3996,10,4.7,mb,31,68,2.291,0.72,us,us7000nrbk,2024-11-12T08:04:06.040Z,"126 km NE of Kendari, Indonesia",earthquake,3.27,1.897,0.127,19,reviewed,us,us
2024-11-12T05:16:15.970Z,19.5795,-65.2698,42,3.55,md,11,281,1.2641,0.16,pr,pr2024317000,2024-11-12T05:35:04.628Z,"140 km NNE of Vieques, Puerto Rico",earthquake,2.28,12.15,0.04,5,reviewed,pr,pr
2024-11-12T02:47:29.616Z,58.1743,-156.2666,0,2.6,ml,,,,0.73,ak,ak024ekau0ox,2024-11-13T00:27:26.040Z,"61 km SSE of King Salmon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-11-12T01:38:55.943Z,-18.0061,-178.474,600.137,4.3,mb,50,127,2.56,0.69,us,us7000nrap,2024-11-13T00:10:06.040Z,"234 km E of Levuka, Fiji",earthquake,11.77,7.729,0.067,63,reviewed,us,us
2024-11-12T01:26:06.230Z,56.3241,-148.6214,17.49,3,ml,47,232,2.612,0.48,us,us7000nrbi,2024-11-12T23:36:25.040Z,"264 km SE of Chiniak, Alaska",earthquake,9.22,8.999,0.051,50,reviewed,us,us
2024-11-12T01:12:57.120Z,-32.3168,150.778,10,4.2,mb,18,63,2.028,0.73,us,us7000nraj,2024-11-15T15:17:46.954Z,"11 km NE of Denman, Australia",earthquake,5.63,1.955,0.176,9,reviewed,us,us
2024-11-12T01:12:45.320Z,38.934666666667,-123.69216666667,4.05,2.54,md,65,163,0.03993,0.19,nc,nc75085506,2024-11-19T18:39:29.305Z,"2 km NNE of Point Arena, CA",earthquake,0.25,0.42,0.269,79,reviewed,nc,nc
2024-11-12T01:01:01.080Z,19.6815,-65.274166666667,24.69,3.34,md,13,283,1.356,0.24,pr,pr71465453,2024-11-12T01:27:47.230Z,"151 km NNE of Vieques, Puerto Rico",earthquake,1.14,20.93,0.09614968283709,8,reviewed,pr,pr
2024-11-12T00:59:35.440Z,17.938666666667,-66.984,9.2,2.82,md,26,201,0.06498,0.12,pr,pr71465443,2024-11-12T01:26:04.130Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.34,0.51,0.15839916045458,12,reviewed,pr,pr
2024-11-11T23:56:24.328Z,55.7619,165.4283,10,4.9,mb,86,100,4.818,1.08,us,us7000nra5,2024-11-12T00:21:35.040Z,"191 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.15,1.877,0.057,97,reviewed,us,us
2024-11-11T22:21:52.580Z,40.1867,23.1921,10,4.2,mb,39,35,0.545,0.96,us,us7000nr9m,2024-11-12T20:58:58.440Z,"8 km SSW of Néa Flogitá, Greece",earthquake,3.61,1.919,0.215,6,reviewed,us,us
2024-11-11T22:10:09.065Z,-20.4843,-177.7471,419.481,4.9,mb,103,82,4.816,0.76,us,us7000nr9k,2024-11-11T22:28:42.040Z,"265 km WNW of Houma, Tonga",earthquake,10.27,7.932,0.037,228,reviewed,us,us
2024-11-11T20:21:30.740Z,46.5685,153.8232,53.992,4.5,mb,45,138,7.175,0.67,us,us7000nr96,2024-11-11T20:53:09.040Z,"Kuril Islands",earthquake,12.52,8.254,0.083,43,reviewed,us,us
2024-11-11T16:01:47.168Z,57.4928,-153.688,9,2.5,ml,,,,0.37,ak,ak024eivcx30,2024-11-11T16:03:50.149Z,"18 km ESE of Larsen Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-11-11T13:43:26.846Z,31.561,-104.096,6.1639,3.1,ml,26,63,0,0.2,tx,tx2024weow,2024-11-12T16:16:23.040Z,"39 km NW of Toyah, Texas",earthquake,0.65095422286194,0.43375287348348,0.2,20,reviewed,tx,tx
2024-11-11T13:35:30.742Z,-5.3993,125.8108,509.604,5,mb,127,26,4.17,0.92,us,us7000nr5i,2024-11-12T17:04:05.040Z,"Banda Sea",earthquake,9.57,5.944,0.043,179,reviewed,us,us
2024-11-11T13:05:21.720Z,18.1716,-67.3423,13,3.41,md,18,165,0.2027,0.22,pr,pr2024316000,2024-11-11T15:32:23.040Z,"19 km SSW of Stella, Puerto Rico",earthquake,1.26,0.69,0.07,12,reviewed,pr,pr
2024-11-11T11:50:57.399Z,30.8043,139.8547,187.988,4.9,mb,57,96,2.304,1.08,us,us7000nr5b,2024-11-11T12:32:37.040Z,"Izu Islands, Japan region",earthquake,8.83,7.206,0.059,90,reviewed,us,us
2024-11-11T10:47:10.800Z,31.676,-104.371,6.0999,2.7,ml,33,68,0.1,0.1,tx,tx2024weiy,2024-11-11T14:51:13.174Z,"55 km S of Whites City, New Mexico",earthquake,0.51606726172404,0.68922804915898,0.2,20,reviewed,tx,tx
2024-11-11T10:16:58.633Z,20.2122,145.7557,41.918,5.6,mww,87,79,4.951,1.21,us,us7000nr4w,2024-11-12T10:19:15.587Z,"Maug Islands region, Northern Mariana Islands",earthquake,9.21,6.712,0.06,27,reviewed,us,us
2024-11-11T10:08:21.798Z,-4.9163,132.0383,24.08,4.9,mb,75,52,1.995,1.01,us,us7000nr4u,2024-11-11T10:41:44.040Z,"111 km NW of Tual, Indonesia",earthquake,6.73,3.845,0.097,57,reviewed,us,us
2024-11-11T08:27:55.271Z,40.672,34.0229,10,4.4,mb,36,51,0.445,0.61,us,us7000nr4m,2024-11-12T08:31:27.040Z,"22 km ESE of Yapraklı, Turkey",earthquake,2.77,1.903,0.19,8,reviewed,us,us
2024-11-11T08:19:51.211Z,36.5296,70.3151,210.511,4.2,mb,44,88,1.862,0.34,us,us7000nr4e,2024-11-17T21:10:14.636Z,"41 km E of Farkhār, Afghanistan",earthquake,4.72,8.533,0.102,27,reviewed,us,us
2024-11-11T08:19:29.276Z,-35.3348,-70.932,113.78,4.1,mb,37,135,0.555,0.64,us,us7000nr4d,2024-11-12T07:37:00.040Z,"40 km SE of Molina, Chile",earthquake,7.78,7.907,0.157,11,reviewed,us,us
2024-11-11T07:14:57.929Z,-21.2294,-173.9119,10,5,mb,63,116,4.313,0.66,us,us7000nr49,2024-11-11T08:05:11.040Z,"109 km E of ‘Ohonua, Tonga",earthquake,10.01,1.862,0.073,59,reviewed,us,us
2024-11-11T06:44:36.483Z,62.0133,-150.5121,15,2.5,ml,,,,0.73,ak,ak024eipnrwj,2024-11-12T07:07:27.040Z,"36 km SSW of Trapper Creek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-11-11T05:35:19.280Z,40.3935,-123.825,30.29,2.99,md,60,41,0.03307,0.15,nc,nc75085161,2024-11-14T21:32:18.698Z,"27 km SE of Rio Dell, CA",earthquake,0.22,0.56,0.185,68,reviewed,nc,nc
2024-11-11T05:06:27.145Z,-17.8176,167.9767,35,4.6,mb,16,201,4.422,0.55,us,us7000nr3r,2024-11-12T02:37:42.904Z,"36 km WSW of Port-Vila, Vanuatu",earthquake,13.54,1.924,0.151,13,reviewed,us,us
2024-11-11T04:02:55.746Z,-15.0663,-173.1794,10,5,mb,36,120,1.776,0.34,us,us7000nr3j,2024-11-12T06:26:31.040Z,"118 km NE of Hihifo, Tonga",earthquake,12.49,1.928,0.052,115,reviewed,us,us
2024-11-11T02:34:08.050Z,-14.8408,167.2613,123.788,4.7,mb,27,146,6.347,0.49,us,us7000nr37,2024-11-12T04:44:02.040Z,"30 km NE of Port-Olry, Vanuatu",earthquake,15.54,7.477,0.12,21,reviewed,us,us
2024-11-11T01:12:39.191Z,-6.9712,129.6563,127.087,4.9,mb,73,48,2.445,0.67,us,us7000nr2z,2024-11-12T04:20:55.040Z,"Banda Sea",earthquake,8.71,5.746,0.064,79,reviewed,us,us
2024-11-11T00:39:54.786Z,6.8093,-73.0964,151.865,4.1,mb,16,64,0.911,0.98,us,us7000nr2x,2024-11-11T00:52:37.040Z,"8 km N of Jordán, Colombia",earthquake,7.65,9.454,0.235,5,reviewed,us,us
2024-11-10T22:35:12.752Z,-4.9359,132.0684,10,5,mb,32,133,2.011,1.15,us,us7000nr2k,2024-11-10T22:46:40.040Z,"107 km NW of Tual, Indonesia",earthquake,3.68,1.874,0.115,24,reviewed,us,us
2024-11-10T22:29:06.369Z,61.5049,-150.0031,35.1,3.6,ml,,,,0.9,ak,ak024ehbk326,2024-11-15T15:23:21.329Z,"3 km SW of Big Lake, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2024-11-10T22:10:04.756Z,-29.779,-69.4465,109.285,4.9,mb,70,40,0.596,0.99,us,us7000nr2d,2024-11-10T22:26:00.040Z,"84 km NW of San José de Jáchal, Argentina",earthquake,5.7,6.2,0.053,115,reviewed,us,us
2024-11-10T21:53:21.370Z,33.8585,-115.5245,4.64,3.56,ml,72,38,0.1783,0.17,ci,ci40791447,2024-11-15T15:26:45.763Z,"20 km NW of Desert Center, CA",earthquake,0.14,0.7,0.124,347,reviewed,ci,ci
2024-11-10T21:29:00.257Z,-4.9391,132.0305,10,4.9,mb,62,63,2.018,0.63,us,us7000nr2a,2024-11-10T22:15:47.040Z,"110 km NW of Tual, Indonesia",earthquake,6.79,1.813,0.071,62,reviewed,us,us
2024-11-10T21:27:53.440Z,19.7341,-77.1679,10,4,mb,9,129,0.748,1.19,us,us7000nr29,2024-11-10T22:07:50.040Z,"53 km SSE of Media Luna, Cuba",earthquake,2.24,1.966,0.298,3,reviewed,us,us
2024-11-10T20:55:16.326Z,48.9638,153.4229,151.442,4.5,mb,73,137,4.949,0.59,us,us7000nr26,2024-11-10T21:12:55.040Z,"272 km SW of Severo-Kuril’sk, Russia",earthquake,10.64,7.538,0.057,89,reviewed,us,us
2024-11-10T20:13:16.630Z,19.123666666667,-64.632833333333,19.39,3.27,md,6,303,0.6999,0.3,pr,pr71465408,2024-11-10T21:03:36.040Z,"89 km N of Cruz Bay, U.S. Virgin Islands",earthquake,8.22,16.02,0.067526132453588,4,reviewed,pr,pr
2024-11-10T19:14:19.900Z,18.3368,-68.8358,75,4.22,md,27,177,0.4877,0.55,pr,pr2024315003,2024-11-17T01:45:47.251Z,"17 km SE of La Romana, Dominican Republic",earthquake,3.88,2.21,0.13,23,reviewed,pr,pr
2024-11-10T18:45:37.901Z,19.7783,-77.1332,15.315,4.6,mb,49,83,0.704,0.75,us,us7000nr1g,2024-11-17T01:49:16.556Z,"47 km SSW of Bartolomé Masó, Cuba",earthquake,4.49,4.681,0.066,69,reviewed,us,us
2024-11-10T18:36:43.250Z,19.743,-77.0907,16.081,4.2,mb,32,83,0.677,0.9,us,us7000nr1f,2024-11-10T20:01:40.040Z,"49 km SSW of Bartolomé Masó, Cuba",earthquake,4.07,4.48,0.087,37,reviewed,us,us
2024-11-10T17:53:19.081Z,-19.1,169.5187,286.66,4.6,mb,44,118,3.996,0.84,us,us7000nr10,2024-11-10T18:10:31.040Z,"54 km NNE of Isangel, Vanuatu",earthquake,11.85,8.203,0.056,95,reviewed,us,us
2024-11-10T17:23:31.685Z,-24.3444,-69.3494,95.902,4.5,mb,28,94,0.843,1.17,us,us7000nr0y,2024-11-10T17:43:22.040Z,"131 km SE of Antofagasta, Chile",earthquake,4.67,6.51,0.14,15,reviewed,us,us
2024-11-10T17:17:25.200Z,38.421666666667,-110.972,3.62,2.9,ml,26,69,0.3376,0.18,uu,uu80086301,2024-11-22T15:50:34.927Z,"23 km WNW of Hanksville, Utah",earthquake,0.43,9.72,0.033234018078145,2,reviewed,uu,uu
2024-11-10T16:49:50.382Z,19.8116,-77.0391,14,6.8,mww,87,25,0.61,0.89,us,us7000nr0v,2024-11-17T01:36:29.648Z,"40 km SSW of Bartolomé Masó, Cuba",earthquake,2.61,1.655,0.032,94,reviewed,us,us
2024-11-10T16:28:29.547Z,-19.5596,-175.5929,217.958,4.6,mb,32,102,5.372,1.17,us,us7000nr0q,2024-11-10T16:42:56.040Z,"132 km WNW of Pangai, Tonga",earthquake,12.5,9.026,0.092,35,reviewed,us,us
2024-11-10T16:11:04.330Z,18.8975,-66.132833333333,21.02,2.77,md,10,258,0.7843,0.06,pr,pr71465353,2024-11-10T18:07:03.100Z,"47 km N of San Juan, Puerto Rico",earthquake,0.56,31.61,0.040984433486881,8,reviewed,pr,pr
2024-11-10T15:50:02.566Z,19.8523,-76.8901,14.219,5.9,mww,64,58,0.464,0.82,us,us7000nr0n,2024-11-17T01:34:18.911Z,"35 km S of Bartolomé Masó, Cuba",earthquake,3.94,5.292,0.048,41,reviewed,us,us
2024-11-10T15:49:09.280Z,19.5765,-65.388,82,3.75,md,11,262,1.2734,0.35,pr,pr2024315002,2024-11-10T18:05:30.361Z,"135 km NNE of Vieques, Puerto Rico",earthquake,4.67,10.45,0.05,4,reviewed,pr,pr
2024-11-10T15:46:59.031Z,-30.4474,-177.8097,36.161,5.2,mb,40,113,1.185,1.1,us,us7000nr0k,2024-11-10T16:06:43.040Z,"Kermadec Islands, New Zealand",earthquake,9.4,7.437,0.082,49,reviewed,us,us
2024-11-10T14:57:45.963Z,25.7293,143.1985,43.975,4.7,mb,27,196,1.637,0.86,us,us7000nr0g,2024-11-10T15:17:19.040Z,"Volcano Islands, Japan region",earthquake,14.33,6.858,0.101,30,reviewed,us,us
2024-11-10T14:44:39.298Z,53.3078,-160.3309,6.2,3.4,ml,,,,0.71,ak,ak024eh6vwzp,2024-11-11T17:43:35.201Z,"226 km S of Sand Point, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2024-11-10T13:05:49.931Z,-21.453,-68.9218,109.729,4.3,mb,29,78,0.453,0.74,us,us7000nr01,2024-11-10T13:59:07.040Z,"73 km WSW of Ollagüe, Chile",earthquake,5.99,5.103,0.123,24,reviewed,us,us
2024-11-10T13:02:18.396Z,-7.9548,130.3383,29.115,4.2,mb,18,130,3.437,1.13,us,us7000nr02,2024-11-10T14:09:06.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,9.26,4.416,0.146,15,reviewed,us,us
2024-11-10T12:41:07.458Z,59.5984,-153.409,121.1,2.8,ml,,,,0.39,ak,ak024eh5obro,2024-11-10T12:58:29.040Z,"44 km ESE of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-11-10T12:20:37.170Z,44.312,-115.207,10,2.5,ml,27,64,0.331,0.5,us,us7000nqzz,2024-11-10T15:32:52.390Z,"23 km WNW of Stanley, Idaho",earthquake,2.13,2.009,0.043,70,reviewed,us,us
2024-11-10T09:43:23.356Z,-20.7634,-178.5388,590.905,4.9,mb,77,47,4.402,0.75,us,us7000nqzm,2024-11-10T10:00:02.040Z,"Fiji region",earthquake,12.17,8.344,0.03,352,reviewed,us,us
2024-11-10T08:27:01.372Z,-16.0484,-172.1996,10,4.9,mb,35,89,2.165,1.18,us,us7000nqz1,2024-11-10T09:10:57.040Z,"171 km E of Hihifo, Tonga",earthquake,8.93,1.856,0.114,24,reviewed,us,us
2024-11-10T08:03:45.259Z,61.2055,-149.8788,41.3,2.5,ml,,,,0.23,ak,ak024eh32j19,2024-11-10T09:44:29.040Z,"1 km SE of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-11-10T08:00:29.227Z,-23.7481,179.9746,517.368,4.4,mb,59,103,5.787,0.98,us,us7000nqyr,2024-11-10T08:25:19.040Z,"south of the Fiji Islands",earthquake,13.78,7.404,0.084,41,reviewed,us,us
2024-11-10T07:44:19.761Z,16.0331,-94.9488,58.843,4.4,mb,59,135,2.713,1.13,us,us7000nqyk,2024-11-10T09:33:07.040Z,"19 km S of San Mateo del Mar, Mexico",earthquake,8.56,7.731,0.044,150,reviewed,us,us
2024-11-10T05:59:26.860Z,19.5911,-65.3571,60,3.71,md,15,278,1.2992,0.34,pr,pr2024315001,2024-11-10T08:58:16.040Z,"138 km NNE of Vieques, Puerto Rico",earthquake,3.51,11.31,0.06,8,reviewed,pr,pr
2024-11-10T05:13:22.823Z,25.6555,142.824,10,4.9,mb,60,121,1.545,1.03,us,us7000nqy6,2024-11-10T05:39:45.040Z,"Volcano Islands, Japan region",earthquake,10.29,1.892,0.06,93,reviewed,us,us
2024-11-10T05:03:46.860Z,19.6273,-65.3975,44,3.76,md,14,249,1.3463,0.37,pr,pr2024315000,2024-11-15T07:10:55.040Z,"140 km NNE of Vieques, Puerto Rico",earthquake,3,18.23,0.07,10,reviewed,pr,pr
2024-11-10T03:44:08.115Z,-23.0553,-66.6595,273.952,4.3,mb,21,100,1.404,0.31,us,us7000nqxx,2024-11-10T04:04:18.040Z,"101 km W of El Aguilar, Argentina",earthquake,11.97,11.384,0.237,5,reviewed,us,us
